"Date","Time","Open","High","Low","Close","Vol","OI"
12/07/1999,17:00,116.53,116.53,116.53,116.53,0,0
12/08/1999,17:00,115.20,115.20,115.20,115.20,0,0
12/09/1999,17:00,114.42,114.42,114.42,114.42,0,0
12/10/1999,17:00,114.16,114.16,114.16,114.16,0,0
12/13/1999,17:00,117.95,117.95,117.95,117.95,0,0
12/14/1999,17:00,117.50,117.50,117.50,117.50,0,0
12/15/1999,17:00,116.92,116.92,116.92,116.92,0,0
12/16/1999,17:00,117.07,117.07,117.07,117.07,0,0
12/17/1999,17:00,118.07,118.07,118.07,118.07,0,0
12/20/1999,17:00,116.62,116.62,116.62,116.62,0,0
12/21/1999,17:00,118.55,118.55,118.55,118.55,0,0
12/22/1999,17:00,117.74,117.74,117.74,117.74,0,0
12/23/1999,17:00,120.72,120.72,120.72,120.72,0,0
12/27/1999,17:00,117.83,117.83,117.83,117.83,0,0
12/28/1999,17:00,119.14,119.14,119.14,119.14,0,0
12/29/1999,17:00,119.45,119.45,119.45,119.45,0,0
12/30/1999,17:00,120.25,120.25,120.25,120.25,0,0
12/31/1999,17:00,119.17,119.17,119.17,119.17,0,0
01/03/2000,17:00,117.84,117.84,117.84,117.84,0,0
01/04/2000,17:00,114.22,114.22,114.22,114.22,0,0
01/05/2000,17:00,114.82,114.82,114.82,114.82,0,0
01/06/2000,17:00,114.87,114.87,114.87,114.87,0,0
01/07/2000,17:00,117.35,117.35,117.35,117.35,0,0
01/10/2000,17:00,115.73,115.73,115.73,115.73,0,0
01/11/2000,17:00,114.98,114.98,114.98,114.98,0,0
01/12/2000,17:00,114.14,114.14,114.14,114.14,0,0
01/13/2000,17:00,115.18,115.18,115.18,115.18,0,0
01/14/2000,17:00,116.56,116.56,116.56,116.56,0,0
01/18/2000,17:00,114.38,114.38,114.38,114.38,0,0
01/19/2000,17:00,115.50,115.50,115.50,115.50,0,0
01/20/2000,17:00,114.80,114.80,114.80,114.80,0,0
01/21/2000,17:00,116.13,116.13,116.13,116.13,0,0
01/24/2000,17:00,114.36,114.36,114.36,114.36,0,0
01/25/2000,17:00,116.07,116.07,116.07,116.07,0,0
01/26/2000,17:00,115.25,115.25,115.25,115.25,0,0
01/27/2000,17:00,115.89,115.89,115.89,115.89,0,0
01/28/2000,17:00,113.49,113.49,113.49,113.49,0,0
01/31/2000,17:00,114.14,114.14,114.14,114.14,0,0
02/01/2000,17:00,114.12,114.12,114.12,114.12,0,0
02/02/2000,17:00,114.62,114.62,114.62,114.62,0,0
02/03/2000,17:00,115.32,115.32,115.32,115.32,0,0
02/04/2000,17:00,115.89,115.89,115.89,115.89,0,0
02/07/2000,17:00,116.30,116.30,116.30,116.30,0,0
02/08/2000,17:00,117.35,117.35,117.35,117.35,0,0
02/09/2000,17:00,115.34,115.34,115.34,115.34,0,0
02/10/2000,17:00,115.02,115.02,115.02,115.02,0,0
02/11/2000,17:00,114.93,114.93,114.93,114.93,0,0
02/14/2000,17:00,113.09,113.09,113.09,113.09,0,0
02/15/2000,17:00,116.07,116.07,116.07,116.07,0,0
02/16/2000,17:00,114.40,114.40,114.40,114.40,0,0
02/17/2000,17:00,114.76,114.76,114.76,114.76,0,0
02/18/2000,17:00,114.07,114.07,114.07,114.07,0,0
02/22/2000,17:00,112.47,112.47,112.47,112.47,0,0
02/23/2000,17:00,113.32,113.32,113.32,113.32,0,0
02/24/2000,17:00,111.50,111.50,111.50,111.50,0,0
02/25/2000,17:00,109.52,109.52,109.52,109.52,0,0
02/28/2000,17:00,111.32,111.32,111.32,111.32,0,0
02/29/2000,17:00,111.42,111.42,111.42,111.42,0,0
03/01/2000,17:00,113.15,113.15,113.15,113.15,0,0
03/02/2000,17:00,111.52,111.52,111.52,111.52,0,0
03/03/2000,17:00,112.22,112.22,112.22,112.22,0,0
03/06/2000,17:00,111.59,111.59,111.59,111.59,0,0
03/07/2000,17:00,110.37,110.37,110.37,110.37,0,0
03/08/2000,17:00,111.02,111.02,111.02,111.02,0,0
03/09/2000,17:00,113.26,113.26,113.26,113.26,0,0
03/10/2000,17:00,113.36,113.36,113.36,113.36,0,0
03/13/2000,17:00,114.93,114.93,114.93,114.93,0,0
03/14/2000,17:00,113.41,113.41,113.41,113.41,0,0
03/15/2000,17:00,114.16,114.16,114.16,114.16,0,0
03/16/2000,17:00,114.86,114.86,114.86,114.86,0,0
03/17/2000,17:00,115.13,115.13,115.13,115.13,0,0
03/20/2000,17:00,114.34,114.34,114.34,114.34,0,0
03/21/2000,17:00,113.79,113.79,113.79,113.79,0,0
03/22/2000,17:00,113.71,113.71,113.71,113.71,0,0
03/23/2000,17:00,114.24,114.24,114.24,114.24,0,0
03/24/2000,17:00,113.47,113.47,113.47,113.47,0,0
03/27/2000,17:00,112.75,112.75,112.75,112.75,0,0
03/28/2000,17:00,113.33,113.33,113.33,113.33,0,0
03/29/2000,17:00,113.96,113.96,113.96,113.96,0,0
03/30/2000,17:00,112.54,112.54,112.54,112.54,0,0
03/31/2000,17:00,113.35,113.35,113.35,113.35,0,0
04/03/2000,17:00,113.23,113.23,113.23,113.23,0,0
04/04/2000,17:00,112.55,112.55,112.55,112.55,0,0
04/05/2000,17:00,111.54,111.54,111.54,111.54,0,0
04/06/2000,17:00,113.11,113.11,113.11,113.11,0,0
04/07/2000,17:00,113.41,113.41,113.41,113.41,0,0
04/10/2000,17:00,111.93,111.93,111.93,111.93,0,0
04/11/2000,17:00,112.51,112.51,112.51,112.51,0,0
04/12/2000,17:00,111.21,111.21,111.21,111.21,0,0
04/13/2000,17:00,110.72,110.72,110.72,110.72,0,0
04/14/2000,17:00,107.79,107.79,107.79,107.79,0,0
04/17/2000,17:00,109.52,109.52,109.52,109.52,0,0
04/18/2000,17:00,112.79,112.79,112.79,112.79,0,0
04/19/2000,17:00,113.52,113.52,113.52,113.52,0,0
04/20/2000,17:00,114.24,114.24,114.24,114.24,0,0
04/24/2000,17:00,114.90,114.90,114.90,114.90,0,0
04/25/2000,17:00,115.89,115.89,115.89,115.89,0,0
04/26/2000,17:00,115.43,115.43,115.43,115.43,0,0
04/27/2000,17:00,115.91,115.91,115.91,115.91,0,0
04/28/2000,17:00,115.35,115.35,115.35,115.35,0,0
05/01/2000,17:00,116.22,116.22,116.22,116.22,0,0
05/02/2000,17:00,114.73,114.73,114.73,114.73,0,0
05/03/2000,17:00,114.34,114.34,114.34,114.34,0,0
05/04/2000,17:00,114.13,114.13,114.13,114.13,0,0
05/05/2000,17:00,114.82,114.82,114.82,114.82,0,0
05/08/2000,17:00,114.73,114.73,114.73,114.73,0,0
05/09/2000,17:00,113.70,113.70,113.70,113.70,0,0
05/10/2000,17:00,112.91,112.91,112.91,112.91,0,0
05/11/2000,17:00,115.02,115.02,115.02,115.02,0,0
05/12/2000,17:00,114.58,114.58,114.58,114.58,0,0
05/15/2000,17:00,115.11,115.11,115.11,115.11,0,0
05/16/2000,17:00,113.51,113.51,113.51,113.51,0,0
05/17/2000,17:00,113.93,113.93,113.93,113.93,0,0
05/18/2000,17:00,113.18,113.18,113.18,113.18,0,0
05/19/2000,17:00,112.39,112.39,112.39,112.39,0,0
05/22/2000,17:00,112.21,112.21,112.21,112.21,0,0
05/23/2000,17:00,111.23,111.23,111.23,111.23,0,0
05/24/2000,17:00,110.48,110.48,110.48,110.48,0,0
05/25/2000,17:00,110.95,110.95,110.95,110.95,0,0
05/26/2000,17:00,110.52,110.52,110.52,110.52,0,0
05/30/2000,17:00,109.94,109.94,109.94,109.94,0,0
05/31/2000,17:00,108.64,108.64,108.64,108.64,0,0
06/01/2000,17:00,109.02,109.02,109.02,109.02,0,0
06/02/2000,17:00,110.30,110.30,110.30,110.30,0,0
06/05/2000,17:00,109.66,109.66,109.66,109.66,0,0
06/06/2000,17:00,109.78,109.78,109.78,109.78,0,0
06/07/2000,17:00,109.95,109.95,109.95,109.95,0,0
06/08/2000,17:00,110.05,110.05,110.05,110.05,0,0
06/09/2000,17:00,109.67,109.67,109.67,109.67,0,0
06/12/2000,17:00,112.41,112.41,112.41,112.41,0,0
06/13/2000,17:00,111.96,111.96,111.96,111.96,0,0
06/14/2000,17:00,113.10,113.10,113.10,113.10,0,0
06/15/2000,17:00,113.30,113.30,113.30,113.30,0,0
06/16/2000,17:00,114.52,114.52,114.52,114.52,0,0
06/19/2000,17:00,111.56,111.56,111.56,111.56,0,0
06/20/2000,17:00,112.34,112.34,112.34,112.34,0,0
06/21/2000,17:00,110.87,110.87,110.87,110.87,0,0
06/22/2000,17:00,111.62,111.62,111.62,111.62,0,0
06/23/2000,17:00,110.92,110.92,110.92,110.92,0,0
06/26/2000,17:00,109.16,109.16,109.16,109.16,0,0
06/27/2000,17:00,110.62,110.62,110.62,110.62,0,0
06/28/2000,17:00,109.83,109.83,109.83,109.83,0,0
06/29/2000,17:00,111.49,111.49,111.49,111.49,0,0
06/30/2000,17:00,109.92,109.92,109.92,109.92,0,0
07/03/2000,17:00,107.35,107.35,107.35,107.35,0,0
07/05/2000,17:00,109.93,109.93,109.93,109.93,0,0
07/06/2000,17:00,110.56,110.56,110.56,110.56,0,0
07/07/2000,17:00,109.88,109.88,109.88,109.88,0,0
07/10/2000,17:00,110.84,110.84,110.84,110.84,0,0
07/11/2000,17:00,110.44,110.44,110.44,110.44,0,0
07/12/2000,17:00,108.56,108.56,108.56,108.56,0,0
07/13/2000,17:00,109.31,109.31,109.31,109.31,0,0
07/14/2000,17:00,109.06,109.06,109.06,109.06,0,0
07/17/2000,17:00,112.37,112.37,112.37,112.37,0,0
07/18/2000,17:00,112.25,112.25,112.25,112.25,0,0
07/19/2000,17:00,112.02,112.02,112.02,112.02,0,0
07/20/2000,17:00,110.32,110.32,110.32,110.32,0,0
07/21/2000,17:00,108.59,108.59,108.59,108.59,0,0
07/24/2000,17:00,113.65,113.65,113.65,113.65,0,0
07/25/2000,17:00,110.22,110.22,110.22,110.22,0,0
07/26/2000,17:00,112.97,112.97,112.97,112.97,0,0
07/27/2000,17:00,113.28,113.28,113.28,113.28,0,0
07/28/2000,17:00,112.17,112.17,112.17,112.17,0,0
07/31/2000,17:00,112.20,112.20,112.20,112.20,0,0
08/01/2000,17:00,112.98,112.98,112.98,112.98,0,0
08/02/2000,17:00,109.86,109.86,109.86,109.86,0,0
08/03/2000,17:00,111.26,111.26,111.26,111.26,0,0
08/04/2000,17:00,108.65,108.65,108.65,108.65,0,0
08/07/2000,17:00,106.89,106.89,106.89,106.89,0,0
08/08/2000,17:00,108.59,108.59,108.59,108.59,0,0
08/09/2000,17:00,110.05,110.05,110.05,110.05,0,0
08/10/2000,17:00,110.02,110.02,110.02,110.02,0,0
08/11/2000,17:00,108.54,108.54,108.54,108.54,0,0
08/14/2000,17:00,109.06,109.06,109.06,109.06,0,0
08/15/2000,17:00,108.88,108.88,108.88,108.88,0,0
08/16/2000,17:00,109.95,109.95,109.95,109.95,0,0
08/17/2000,17:00,109.22,109.22,109.22,109.22,0,0
08/18/2000,17:00,110.34,110.34,110.34,110.34,0,0
08/21/2000,17:00,110.53,110.53,110.53,110.53,0,0
08/22/2000,17:00,108.35,108.35,108.35,108.35,0,0
08/23/2000,17:00,111.29,111.29,111.29,111.29,0,0
08/24/2000,17:00,109.44,109.44,109.44,109.44,0,0
08/25/2000,17:00,112.27,112.27,112.27,112.27,0,0
08/28/2000,17:00,110.93,110.93,110.93,110.93,0,0
08/29/2000,17:00,111.37,111.37,111.37,111.37,0,0
08/30/2000,17:00,110.88,110.88,110.88,110.88,0,0
08/31/2000,17:00,112.65,112.65,112.65,112.65,0,0
09/01/2000,17:00,114.50,114.50,114.50,114.50,0,0
09/05/2000,17:00,112.50,112.50,112.50,112.50,0,0
09/06/2000,17:00,110.44,110.44,110.44,110.44,0,0
09/07/2000,17:00,112.33,112.33,112.33,112.33,0,0
09/08/2000,17:00,111.03,111.03,111.03,111.03,0,0
09/11/2000,17:00,111.35,111.35,111.35,111.35,0,0
09/12/2000,17:00,112.02,112.02,112.02,112.02,0,0
09/13/2000,17:00,112.16,112.16,112.16,112.16,0,0
09/14/2000,17:00,111.98,111.98,111.98,111.98,0,0
09/15/2000,17:00,111.91,111.91,111.91,111.91,0,0
09/18/2000,17:00,111.29,111.29,111.29,111.29,0,0
09/19/2000,17:00,111.81,111.81,111.81,111.81,0,0
10/02/2000,17:00,112.90,112.90,112.90,112.90,0,0
10/03/2000,17:00,113.27,113.27,113.27,113.27,0,0
10/04/2000,17:00,113.02,113.02,113.02,113.02,0,0
10/05/2000,17:00,112.88,112.88,112.88,112.88,0,0
10/06/2000,17:00,113.57,113.57,113.57,113.57,0,0
10/09/2000,17:00,112.11,112.11,112.11,112.11,0,0
10/10/2000,17:00,110.96,110.96,110.96,110.96,0,0
10/11/2000,17:00,111.13,111.13,111.13,111.13,0,0
10/12/2000,17:00,107.79,107.79,107.79,107.79,0,0
10/13/2000,17:00,111.23,111.23,111.23,111.23,0,0
10/16/2000,17:00,111.29,111.29,111.29,111.29,0,0
10/17/2000,17:00,110.35,110.35,110.35,110.35,0,0
10/18/2000,17:00,110.65,110.65,110.65,110.65,0,0
10/19/2000,17:00,113.54,113.54,113.54,113.54,0,0
10/20/2000,17:00,114.64,114.64,114.64,114.64,0,0
10/23/2000,17:00,115.66,115.66,115.66,115.66,0,0
10/24/2000,17:00,115.03,115.03,115.03,115.03,0,0
10/25/2000,17:00,113.86,113.86,113.86,113.86,0,0
10/26/2000,17:00,113.19,113.19,113.19,113.19,0,0
10/27/2000,17:00,115.21,115.21,115.21,115.21,0,0
10/30/2000,17:00,115.60,115.60,115.60,115.60,0,0
10/31/2000,17:00,116.81,116.81,116.81,116.81,0,0
11/01/2000,17:00,116.51,116.51,116.51,116.51,0,0
11/02/2000,17:00,117.57,117.57,117.57,117.57,0,0
11/03/2000,17:00,119.02,119.02,119.02,119.02,0,0
11/06/2000,17:00,118.09,118.09,118.09,118.09,0,0
11/07/2000,17:00,118.30,118.30,118.30,118.30,0,0
11/08/2000,17:00,114.27,114.27,114.27,114.27,0,0
11/09/2000,17:00,116.91,116.91,116.91,116.91,0,0
11/10/2000,17:00,115.51,115.51,115.51,115.51,0,0
11/13/2000,17:00,116.17,116.17,116.17,116.17,0,0
11/14/2000,17:00,119.84,119.84,119.84,119.84,0,0
11/15/2000,17:00,117.30,117.30,117.30,117.30,0,0
11/16/2000,17:00,116.43,116.43,116.43,116.43,0,0
11/17/2000,17:00,118.76,118.76,118.76,118.76,0,0
11/20/2000,17:00,116.01,116.01,116.01,116.01,0,0
11/21/2000,17:00,119.00,119.00,119.00,119.00,0,0
11/22/2000,17:00,116.71,116.71,116.71,116.71,0,0
11/24/2000,17:00,116.12,116.12,116.12,116.12,0,0
11/27/2000,17:00,110.52,110.52,110.52,110.52,0,0
11/28/2000,17:00,113.17,113.17,113.17,113.17,0,0
11/29/2000,17:00,111.64,111.64,111.64,111.64,0,0
11/30/2000,17:00,110.67,110.67,110.67,110.67,0,0
12/01/2000,17:00,112.54,112.54,112.54,112.54,0,0
12/04/2000,17:00,112.80,112.80,112.80,112.80,0,0
12/05/2000,17:00,109.78,109.78,109.78,109.78,0,0
12/06/2000,17:00,109.42,109.42,109.42,109.42,0,0
12/07/2000,17:00,109.66,109.66,109.66,109.66,0,0
12/08/2000,17:00,112.56,112.56,112.56,112.56,0,0
12/11/2000,17:00,109.46,109.46,109.46,109.46,0,0
12/12/2000,17:00,113.11,113.11,113.11,113.11,0,0
12/13/2000,17:00,113.35,113.35,113.35,113.35,0,0
12/14/2000,17:00,113.30,113.30,113.30,113.30,0,0
12/15/2000,17:00,111.97,111.97,111.97,111.97,0,0
12/18/2000,17:00,112.26,112.26,112.26,112.26,0,0
12/19/2000,17:00,112.15,112.15,112.15,112.15,0,0
12/20/2000,17:00,110.16,110.16,110.16,110.16,0,0
12/21/2000,17:00,110.51,110.51,110.51,110.51,0,0
12/22/2000,17:00,111.30,111.30,111.30,111.30,0,0
12/26/2000,17:00,110.78,110.78,110.78,110.78,0,0
12/27/2000,17:00,111.36,111.36,111.36,111.36,0,0
12/28/2000,17:00,110.47,110.47,110.47,110.47,0,0
12/29/2000,17:00,111.04,111.04,111.04,111.04,0,0
01/02/2001,17:00,109.65,109.65,109.65,109.65,0,0
01/03/2001,17:00,110.94,110.94,110.94,110.94,0,0
01/04/2001,17:00,110.40,110.40,110.40,110.40,0,0
01/05/2001,17:00,109.92,109.92,109.92,109.92,0,0
01/08/2001,17:00,109.60,109.60,109.60,109.60,0,0
01/09/2001,17:00,111.07,111.07,111.07,111.07,0,0
01/10/2001,17:00,112.18,112.18,112.18,112.18,0,0
01/11/2001,17:00,110.05,110.05,110.05,110.05,0,0
01/12/2001,17:00,110.43,110.43,110.43,110.43,0,0
01/16/2001,17:00,110.70,110.70,110.70,110.70,0,0
01/17/2001,17:00,116.94,116.94,116.94,116.94,0,0
01/18/2001,17:00,111.12,111.12,111.12,111.12,0,0
01/19/2001,17:00,112.25,112.25,112.25,112.25,0,0
01/22/2001,17:00,112.76,112.76,112.76,112.76,0,0
01/23/2001,17:00,111.59,111.59,111.59,111.59,0,0
01/24/2001,17:00,111.43,111.43,111.43,111.43,0,0
01/25/2001,17:00,110.98,110.98,110.98,110.98,0,0
01/26/2001,17:00,111.75,111.75,111.75,111.75,0,0
01/29/2001,17:00,111.22,111.22,111.22,111.22,0,0
01/30/2001,17:00,111.38,111.38,111.38,111.38,0,0
01/31/2001,17:00,112.33,112.33,112.33,112.33,0,0
02/01/2001,17:00,113.00,113.00,113.00,113.00,0,0
02/02/2001,17:00,112.20,112.20,112.20,112.20,0,0
02/05/2001,17:00,111.82,111.82,111.82,111.82,0,0
02/06/2001,17:00,112.28,112.28,112.28,112.28,0,0
02/07/2001,17:00,111.80,111.80,111.80,111.80,0,0
02/08/2001,17:00,111.75,111.75,111.75,111.75,0,0
02/09/2001,17:00,111.73,111.73,111.73,111.73,0,0
02/12/2001,17:00,111.01,111.01,111.01,111.01,0,0
02/13/2001,17:00,112.07,112.07,112.07,112.07,0,0
02/14/2001,17:00,113.09,113.09,113.09,113.09,0,0
02/15/2001,17:00,114.50,114.50,114.50,114.50,0,0
02/16/2001,17:00,112.29,112.29,112.29,112.29,0,0
02/20/2001,17:00,112.10,112.10,112.10,112.10,0,0
02/21/2001,17:00,112.47,112.47,112.47,112.47,0,0
02/22/2001,17:00,113.65,113.65,113.65,113.65,0,0
02/23/2001,17:00,113.12,113.12,113.12,113.12,0,0
02/26/2001,17:00,112.71,112.71,112.71,112.71,0,0
02/27/2001,17:00,112.65,112.65,112.65,112.65,0,0
02/28/2001,17:00,112.91,112.91,112.91,112.91,0,0
03/01/2001,17:00,112.91,112.91,112.91,112.91,0,0
03/02/2001,17:00,112.10,112.10,112.10,112.10,0,0
03/05/2001,17:00,112.52,112.52,112.52,112.52,0,0
03/06/2001,17:00,111.93,111.93,111.93,111.93,0,0
03/07/2001,17:00,111.16,111.16,111.16,111.16,0,0
03/08/2001,17:00,112.34,112.34,112.34,112.34,0,0
03/09/2001,17:00,109.24,109.24,109.24,109.24,0,0
03/12/2001,17:00,109.23,109.23,109.23,109.23,0,0
03/13/2001,17:00,110.69,110.69,110.69,110.69,0,0
03/14/2001,17:00,109.51,109.51,109.51,109.51,0,0
03/15/2001,17:00,109.99,109.99,109.99,109.99,0,0
03/16/2001,17:00,109.21,109.21,109.21,109.21,0,0
03/19/2001,17:00,114.43,114.43,114.43,114.43,0,0
03/20/2001,17:00,112.89,112.89,112.89,112.89,0,0
03/21/2001,17:00,111.74,111.74,111.74,111.74,0,0
03/22/2001,17:00,110.55,110.55,110.55,110.55,0,0
03/23/2001,17:00,111.21,111.21,111.21,111.21,0,0
03/26/2001,17:00,109.79,109.79,109.79,109.79,0,0
03/27/2001,17:00,111.57,111.57,111.57,111.57,0,0
03/28/2001,17:00,110.24,110.24,110.24,110.24,0,0
03/29/2001,17:00,110.65,110.65,110.65,110.65,0,0
03/30/2001,17:00,109.58,109.58,109.58,109.58,0,0
04/02/2001,17:00,109.32,109.32,109.32,109.32,0,0
04/03/2001,17:00,109.10,109.10,109.10,109.10,0,0
04/04/2001,17:00,108.73,108.73,108.73,108.73,0,0
04/05/2001,17:00,110.62,110.62,110.62,110.62,0,0
04/06/2001,17:00,109.07,109.07,109.07,109.07,0,0
04/09/2001,17:00,108.31,108.31,108.31,108.31,0,0
04/10/2001,17:00,109.73,109.73,109.73,109.73,0,0
04/11/2001,17:00,110.00,110.00,110.00,110.00,0,0
04/12/2001,17:00,110.40,110.40,110.40,110.40,0,0
04/16/2001,17:00,109.10,109.10,109.10,109.10,0,0
04/17/2001,17:00,110.44,110.44,110.44,110.44,0,0
04/18/2001,17:00,111.04,111.04,111.04,111.04,0,0
04/19/2001,17:00,112.29,112.29,112.29,112.29,0,0
04/20/2001,17:00,112.67,112.67,112.67,112.67,0,0
04/23/2001,17:00,113.18,113.18,113.18,113.18,0,0
04/24/2001,17:00,113.24,113.24,113.24,113.24,0,0
04/25/2001,17:00,112.33,112.33,112.33,112.33,0,0
04/26/2001,17:00,112.85,112.85,112.85,112.85,0,0
04/27/2001,17:00,113.62,113.62,113.62,113.62,0,0
04/30/2001,17:00,113.56,113.56,113.56,113.56,0,0
05/01/2001,17:00,113.17,113.17,113.17,113.17,0,0
05/02/2001,17:00,113.52,113.52,113.52,113.52,0,0
05/03/2001,17:00,112.83,112.83,112.83,112.83,0,0
05/04/2001,17:00,113.20,113.20,113.20,113.20,0,0
05/07/2001,17:00,113.67,113.67,113.67,113.67,0,0
05/08/2001,17:00,113.96,113.96,113.96,113.96,0,0
05/09/2001,17:00,113.70,113.70,113.70,113.70,0,0
05/10/2001,17:00,114.12,114.12,114.12,114.12,0,0
05/11/2001,17:00,114.33,114.33,114.33,114.33,0,0
05/14/2001,17:00,116.74,116.74,116.74,116.74,0,0
05/15/2001,17:00,115.20,115.20,115.20,115.20,0,0
05/16/2001,17:00,115.27,115.27,115.27,115.27,0,0
05/17/2001,17:00,116.10,116.10,116.10,116.10,0,0
05/18/2001,17:00,118.37,118.37,118.37,118.37,0,0
05/21/2001,17:00,118.45,118.45,118.45,118.45,0,0
05/22/2001,17:00,117.74,117.74,117.74,117.74,0,0
05/23/2001,17:00,115.38,115.38,115.38,115.38,0,0
05/24/2001,17:00,116.88,116.88,116.88,116.88,0,0
05/25/2001,17:00,115.10,115.10,115.10,115.10,0,0
05/29/2001,17:00,112.91,112.91,112.91,112.91,0,0
05/30/2001,17:00,111.54,111.54,111.54,111.54,0,0
05/31/2001,17:00,113.13,113.13,113.13,113.13,0,0
06/01/2001,17:00,111.75,111.75,111.75,111.75,0,0
06/04/2001,17:00,110.58,110.58,110.58,110.58,0,0
06/05/2001,17:00,109.70,109.70,109.70,109.70,0,0
06/06/2001,17:00,111.67,111.67,111.67,111.67,0,0
06/07/2001,17:00,110.25,110.25,110.25,110.25,0,0
06/08/2001,17:00,110.52,110.52,110.52,110.52,0,0
06/11/2001,17:00,111.41,111.41,111.41,111.41,0,0
06/12/2001,17:00,114.05,114.05,114.05,114.05,0,0
06/13/2001,17:00,114.13,114.13,114.13,114.13,0,0
06/14/2001,17:00,113.67,113.67,113.67,113.67,0,0
06/15/2001,17:00,114.52,114.52,114.52,114.52,0,0
06/18/2001,17:00,113.03,113.03,113.03,113.03,0,0
06/19/2001,17:00,113.35,113.35,113.35,113.35,0,0
06/20/2001,17:00,113.26,113.26,113.26,113.26,0,0
06/21/2001,17:00,114.70,114.70,114.70,114.70,0,0
06/22/2001,17:00,114.68,114.68,114.68,114.68,0,0
06/25/2001,17:00,113.30,113.30,113.30,113.30,0,0
06/26/2001,17:00,111.85,111.85,111.85,111.85,0,0
06/27/2001,17:00,111.55,111.55,111.55,111.55,0,0
06/28/2001,17:00,114.01,114.01,114.01,114.01,0,0
06/29/2001,17:00,115.70,115.70,115.70,115.70,0,0
07/02/2001,17:00,114.60,114.60,114.60,114.60,0,0
07/03/2001,17:00,110.24,110.24,110.24,110.24,0,0
07/05/2001,17:00,114.04,114.04,114.04,114.04,0,0
07/06/2001,17:00,112.69,112.69,112.69,112.69,0,0
07/09/2001,17:00,111.33,111.33,111.33,111.33,0,0
07/10/2001,17:00,111.08,111.08,111.08,111.08,0,0
07/11/2001,17:00,114.33,114.33,114.33,114.33,0,0
07/12/2001,17:00,113.57,113.57,113.57,113.57,0,0
07/13/2001,17:00,112.88,112.88,112.88,112.88,0,0
07/16/2001,17:00,113.21,113.21,113.21,113.21,0,0
07/17/2001,17:00,112.66,112.66,112.66,112.66,0,0
07/18/2001,17:00,112.64,112.64,112.64,112.64,0,0
07/19/2001,17:00,115.18,115.18,115.18,115.18,0,0
07/20/2001,17:00,114.46,114.46,114.46,114.46,0,0
07/23/2001,17:00,113.65,113.65,113.65,113.65,0,0
07/24/2001,17:00,113.12,113.12,113.12,113.12,0,0
07/25/2001,17:00,114.33,114.33,114.33,114.33,0,0
07/26/2001,17:00,115.02,115.02,115.02,115.02,0,0
07/27/2001,17:00,116.99,116.99,116.99,116.99,0,0
07/30/2001,17:00,114.72,114.72,114.72,114.72,0,0
07/31/2001,17:00,115.31,115.31,115.31,115.31,0,0
08/01/2001,17:00,116.68,116.68,116.68,116.68,0,0
08/02/2001,17:00,115.96,115.96,115.96,115.96,0,0
08/03/2001,17:00,115.67,115.67,115.67,115.67,0,0
08/06/2001,17:00,115.55,115.55,115.55,115.55,0,0
08/07/2001,17:00,114.76,114.76,114.76,114.76,0,0
08/08/2001,17:00,114.70,114.70,114.70,114.70,0,0
08/09/2001,17:00,115.33,115.33,115.33,115.33,0,0
08/10/2001,17:00,114.68,114.68,114.68,114.68,0,0
08/13/2001,17:00,115.55,115.55,115.55,115.55,0,0
08/14/2001,17:00,116.55,116.55,116.55,116.55,0,0
08/15/2001,17:00,116.73,116.73,116.73,116.73,0,0
08/16/2001,17:00,117.66,117.66,117.66,117.66,0,0
08/17/2001,17:00,115.87,115.87,115.87,115.87,0,0
08/20/2001,17:00,116.37,116.37,116.37,116.37,0,0
08/21/2001,17:00,115.46,115.46,115.46,115.46,0,0
08/22/2001,17:00,114.77,114.77,114.77,114.77,0,0
08/23/2001,17:00,117.31,117.31,117.31,117.31,0,0
08/24/2001,17:00,115.84,115.84,115.84,115.84,0,0
08/27/2001,17:00,115.31,115.31,115.31,115.31,0,0
08/28/2001,17:00,114.39,114.39,114.39,114.39,0,0
08/29/2001,17:00,115.87,115.87,115.87,115.87,0,0
08/30/2001,17:00,114.17,114.17,114.17,114.17,0,0
08/31/2001,17:00,113.27,113.27,113.27,113.27,0,0
09/04/2001,17:00,113.10,113.10,113.10,113.10,0,0
09/05/2001,17:00,113.81,113.81,113.81,113.81,0,0
09/06/2001,17:00,112.45,112.45,112.45,112.45,0,0
09/07/2001,17:00,111.43,111.43,111.43,111.43,0,0
09/10/2001,17:00,112.50,112.50,112.50,112.50,0,0
09/17/2001,17:00,110.90,110.90,110.90,110.90,0,0
09/18/2001,17:00,114.97,114.97,114.97,114.97,0,0
09/19/2001,17:00,113.16,113.16,113.16,113.16,0,0
09/20/2001,17:00,111.57,111.57,111.57,111.57,0,0
09/21/2001,17:00,112.23,112.23,112.23,112.23,0,0
09/24/2001,17:00,114.59,114.59,114.59,114.59,0,0
09/25/2001,17:00,115.02,115.02,115.02,115.02,0,0
09/26/2001,17:00,114.48,114.48,114.48,114.48,0,0
09/27/2001,17:00,115.26,115.26,115.26,115.26,0,0
09/28/2001,17:00,114.96,114.96,114.96,114.96,0,0
10/01/2001,17:00,115.49,115.49,115.49,115.49,0,0
10/02/2001,17:00,117.19,117.19,117.19,117.19,0,0
10/03/2001,17:00,118.47,118.47,118.47,118.47,0,0
10/04/2001,17:00,118.06,118.06,118.06,118.06,0,0
